ID,DATA_LAYER,SRC_STM_NM,FIELD_NM,TBL_NM,FIELD_CODE,FIELD_DESC,FLD_LENGTH,FLD_SEQ_NUM,DATA_TP,JIE_BUCKET_KEY_FLAG,BUCKET_KEY_FLAG,PARTITION_KEY_FLAG,PRIMARY_KEY_FLAG,FLD_SCALE,ROW_KEY_SEQ_NUM,IS_NULL,IS_AMOUNT,IS_CODE,LST_UPDT_DT,VERSION,TB_ID,PARTION_WAY,IS_ENABLE
4374,,SOR,INT_CLCN_EFF_DT,LOAN_AR,INT_CLCN_EFF_DT,起息日期,4,42,DATE,,,,,,,Y,,,,,1,NONE,1
4375,,SOR,INT_DLQ_DT,LOAN_AR,INT_DLQ_DT,欠息日期,4,43,DATE,,,,,,,Y,,,,,1,NONE,1
4376,,SOR,INT_DLQ_TM_NBR,LOAN_AR,INT_DLQ_TM_NBR,欠息天数,4,44,INTEGER,,,,,,,Y,,,,,1,NONE,1
4377,,SOR,LST_INT_CLCN_DT,LOAN_AR,LST_INT_CLCN_DT,上次结息日,4,45,DATE,,,,,,,Y,,,,,1,NONE,1
4378,,SOR,NXT_INT_ADJ_DT,LOAN_AR,NXT_INT_ADJ_DT,下次利率调整日期,4,46,DATE,,,,,,,Y,,,,,1,NONE,1
4379,,SOR,CMPD_INT_F,LOAN_AR,CMPD_INT_F,贷款计复利标志,8,47,BIGINT,,,,,,,Y,,,,,1,NONE,1
4380,,SOR,LN_CPTL_SRC_TP_ID,LOAN_AR,LN_CPTL_SRC_TP_ID,,8,34,BIGINT,,,,,,,Y,,,,,1,NONE,1
4381,,SOR,PYMT_FRQ_PRDC_TP_ID,LOAN_AR,PYMT_FRQ_PRDC_TP_ID,还款频率,8,48,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4382,,SOR,PYMT_CRN_NBR,LOAN_AR,PYMT_CRN_NBR,还款当前期次,4,49,INTEGER,,,,,,,Y,,,,,1,NONE,1
4383,,SOR,PYMT_PRD_NBR,LOAN_AR,PYMT_PRD_NBR,还款周期,4,50,INTEGER,,,,,,,Y,,,,,1,NONE,1
4384,,SOR,PYMT_AMT,LOAN_AR,PYMT_AMT,还款金额,20,51,DECIMAL,,,,,,,Y,,,,,1,NONE,1
4385,,SOR,PYMT_DLQ_NBR,LOAN_AR,PYMT_DLQ_NBR,累计欠款期数,4,52,INTEGER,,,,,,,Y,,,,,1,NONE,1
4386,,SOR,ETL_FL_NM,LOAN_AR,ETL_FL_NM,,128,77,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4387,,SOR,PPN_TMSTAMP,LOAN_AR,PPN_TMSTAMP,,10,78,TIMESTAMP,,,,,,,Y,,,,,1,NONE,1
4388,,SOR,SRC_STM_ID,LOAN_AR,SRC_STM_ID,,8,79,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4389,,SOR,JOB_SEQ_ID,LOAN_AR,JOB_SEQ_ID,,4,80,INTEGER,,,,,,,Y,,,,,1,NONE,1
4390,,SOR,LAST_ETL_ACG_DT,LOAN_AR,LAST_ETL_ACG_DT,,4,81,DATE,,,,,,,Y,,,,,1,NONE,1
4391,,SOR,DEL_F,LOAN_AR,DEL_F,,2,82,SMALLINT,,,,,,,Y,,,,,1,NONE,1
4392,,SOR,FNC_SVC_RPYM_TP_ID,LOAN_AR,FNC_SVC_RPYM_TP_ID,还款方式,8,53,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4393,,SOR,MAT_DT,LOAN_AR,MAT_DT,到期日,4,54,DATE,,,,,,,Y,,,,,1,NONE,1
4394,,SOR,SETL_COMPL_TP_ID,LOAN_AR,SETL_COMPL_TP_ID,结清类型,8,55,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4395,,SOR,SETL_COMPL_DT,LOAN_AR,SETL_COMPL_DT,结清日期,4,56,DATE,,,,,,,Y,,,,,1,NONE,1
4396,,SOR,OD_TM_NBR,LOAN_AR,OD_TM_NBR,逾期天数,4,57,INTEGER,,,,,,,Y,,,,,1,NONE,1
4397,,SOR,OD_AMT,LOAN_AR,OD_AMT,逾期金额,20,58,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4398,,SOR,OD_DT,LOAN_AR,OD_DT,逾期日期,4,59,DATE,,,,,,,Y,,,,,1,NONE,1
4399,,SOR,NML_EXEC_RT,LOAN_AR,NML_EXEC_RT,正常执行利率,26,60,DECIMAL,,,,,,,Y,,,,,1,NONE,1
4400,,SOR,CRN_BAL,LOAN_AR,CRN_BAL,贷款余额,20,61,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4401,,SOR,OFF_SHT_BAL,LOAN_AR,OFF_SHT_BAL,表外金额,20,62,DECIMAL,,,,,,,Y,,,,,1,NONE,1
4402,,SOR,OFF_SHT_DLQ_AMT,LOAN_AR,OFF_SHT_DLQ_AMT,表外欠息余额,20,63,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4403,,SOR,DBL_NBR,LOAN_AR,DBL_NBR,借据号,256,64,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4404,,SOR,BAD_AC_AMT,LOAN_AR,BAD_AC_AMT,呆账金额,20,65,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4405,,SOR,BAD_DBT_AMT,LOAN_AR,BAD_DBT_AMT,呆滞金额,20,66,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4406,,SOR,WRTOF_PNP_AMT,LOAN_AR,WRTOF_PNP_AMT,核销本金,20,67,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4407,,SOR,WRTOF_INT_AMT,LOAN_AR,WRTOF_INT_AMT,核销利息,20,68,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4408,,SOR,PNP_PNLT_INT_AMT,LOAN_AR,PNP_PNLT_INT_AMT,本金罚息,20,69,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4409,,SOR,INT_PNLT_INT_AMT,LOAN_AR,INT_PNLT_INT_AMT,利息罚息,20,70,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4410,,SOR,EXN_NBR,LOAN_AR,EXN_NBR,展期次数,4,71,INTEGER,,,,,,,Y,,,,,1,NONE,1
4411,,SOR,ON_SHT_DLQ_AMT,LOAN_AR,ON_SHT_DLQ_AMT,表内欠息余额,20,72,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4412,,SOR,AGT_LN_F,LOAN_AR,AGT_LN_F,代理贷款标志,8,73,BIGINT,,,,,,,Y,,,,,1,NONE,1
4413,,SOR,AST_TFR_AMT,LOAN_AR,AST_TFR_AMT,资产转让金额,20,74,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4414,,SOR,OVD_EXEC_RT,LOAN_AR,OVD_EXEC_RT,逾期利率,26,75,DECIMAL,,,,,,,Y,,,,,1,NONE,1
4415,,SOR,ULD_AC_NO,LOAN_AR,ULD_AC_NO,转存帐号,32,76,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4416,,SOR,LN_RUN_NO,LN_ISU_RUN,LN_RUN_NO,业务流水号,32,0,VARCHAR,,1,,1,,,N,,,,,1,NONE,1
4417,,SOR,VCH_TP_ID,LN_ISU_RUN,VCH_TP_ID,凭证种类,8,10,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4418,,SOR,CST_ID,LN_ISU_RUN,CST_ID,客户号,20,11,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4419,,SOR,CST_NM,LN_ISU_RUN,CST_NM,客户姓名,128,12,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4420,,SOR,INT_RT,LN_ISU_RUN,INT_RT,利率,26,13,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4421,,SOR,LN_ISSU_DT,LN_ISU_RUN,LN_ISSU_DT,贷款发放日期,4,14,DATE,,,,,,,Y,,,,,1,NONE,1
4422,,SOR,LN_CTR_AMT,LN_ISU_RUN,LN_CTR_AMT,合同金额,20,15,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4423,,SOR,LD_ISSU_AMT,LN_ISU_RUN,LD_ISSU_AMT,放款金额,20,16,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4424,,SOR,ATFC_CTR_NO,LN_ISU_RUN,ATFC_CTR_NO,人工合同编号,100,1,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4425,,SOR,EFF_DT,LN_ISU_RUN,EFF_DT,发生日期,4,2,DATE,,,,,,,Y,,,,,1,NONE,1
4426,,SOR,MAT_DT,LN_ISU_RUN,MAT_DT,到期日期,4,3,DATE,,,,,,,Y,,,,,1,NONE,1
4427,,SOR,CTR_AR_ID,LN_ISU_RUN,CTR_AR_ID,合同号,32,4,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4428,,SOR,TXN_STS_TP_ID,LN_ISU_RUN,TXN_STS_TP_ID,交易状态,8,5,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4429,,SOR,TXN_TP_ID,LN_ISU_RUN,TXN_TP_ID,交易类型,8,6,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4430,,SOR,BIZ_TP_ID,LN_ISU_RUN,BIZ_TP_ID,业务类型,8,7,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4431,,SOR,ACG_STC_ITM_ID,LN_ISU_RUN,ACG_STC_ITM_ID,科目号,12,8,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4432,,SOR,CCY_ID,LN_ISU_RUN,CCY_ID,币种,8,9,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4433,,SOR,OPR_DT,LN_ISU_RUN,OPR_DT,操作日期,4,17,DATE,,,,,,,Y,,,,,1,NONE,1
4434,,SOR,OPR_OU_IP_ID,LN_ISU_RUN,OPR_OU_IP_ID,操作机构,20,18,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4435,,SOR,OPR_EP_ID,LN_ISU_RUN,OPR_EP_ID,操作柜员,20,19,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4436,,SOR,ETL_FL_NM,LN_ISU_RUN,ETL_FL_NM,数据源表,128,20,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4437,,SOR,PPN_TMSTAMP,LN_ISU_RUN,PPN_TMSTAMP,加载时间戳,10,21,TIMESTAMP,,,,,,,Y,,,,,1,NONE,1
4438,,SOR,SRC_STM_ID,LN_ISU_RUN,SRC_STM_ID,源系统ID,8,22,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4439,,SOR,JOB_SEQ_ID,LN_ISU_RUN,JOB_SEQ_ID,数据平台作业序列号,4,23,INTEGER,,,,,,,Y,,,,,1,NONE,1
4440,,SOR,LAST_ETL_ACG_DT,LN_ISU_RUN,LAST_ETL_ACG_DT,ETL更新日期,4,24,DATE,,,,,,,Y,,,,,1,NONE,1
4441,,SOR,DEL_F,LN_ISU_RUN,DEL_F,删除标志,2,25,SMALLINT,,,,,,,Y,,,,,1,NONE,1
4442,,SOR,LN_CTR_AR_ID,LN_CTR_AR,LN_CTR_AR_ID,信贷系统合同号,32,0,CHARACTER,,1,,1,,,N,,,,,1,NONE,1
4443,,SOR,APLY_SN,LN_CTR_AR,APLY_SN,申请流水号,32,1,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4444,,SOR,OCCR_TP_ID,LN_CTR_AR,OCCR_TP_ID,发生类型,8,3,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4445,,SOR,CST_ID,LN_CTR_AR,CST_ID,客户号,20,4,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4446,,SOR,LMT_CTR_AR_ID,LN_CTR_AR,LMT_CTR_AR_ID,授信协议号,32,9,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4447,,SOR,LN_TP_ID,LN_CTR_AR,LN_TP_ID,贷款业务标志,8,10,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4448,,SOR,CST_NM,LN_CTR_AR,CST_NM,客户名称,128,5,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4449,,SOR,CTR_BIZ_TP_ID,LN_CTR_AR,CTR_BIZ_TP_ID,业务品种,8,6,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4450,,SOR,CTR_BIZ_CL_ID,LN_CTR_AR,CTR_BIZ_CL_ID,业务分类,8,7,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4451,,SOR,CTR_SUB_BIZ_TP_ID,LN_CTR_AR,CTR_SUB_BIZ_TP_ID,子业务种类,8,8,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4452,,SOR,LN_PTY_ID,LN_CTR_AR,LN_PTY_ID,贷款性质,8,11,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4453,,SOR,EMPE_LN_TP_ID,LN_CTR_AR,EMPE_LN_TP_ID,贷款类型,8,12,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4454,,SOR,GUR_F,LN_CTR_AR,GUR_F,担保标志,8,13,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4455,,SOR,OCCR_DT,LN_CTR_AR,OCCR_DT,发生日期,4,2,DATE,,,,,,,Y,,,,,1,NONE,1
4456,,SOR,CTR_AMT,LN_CTR_AR,CTR_AMT,合同金额,20,18,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4457,,SOR,BA_INT_RT,LN_CTR_AR,BA_INT_RT,基准利率,26,19,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4458,,SOR,CTR_INT_RT,LN_CTR_AR,CTR_INT_RT,利率,26,20,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4459,,SOR,PD_F,LN_CTR_AR,PD_F,产品标志,8,14,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4460,,SOR,RLV_BILL_NBR,LN_CTR_AR,RLV_BILL_NBR,票据数量,4,15,INTEGER,,,,,,,Y,,,,,1,NONE,1
4461,,SOR,PBC_SCT_TP_ID,LN_CTR_AR,PBC_SCT_TP_ID,对外担保类型,8,16,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4462,,SOR,CTR_CCY_ID,LN_CTR_AR,CTR_CCY_ID,币种,8,17,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4463,,SOR,CTR_EFF_DT,LN_CTR_AR,CTR_EFF_DT,起始日期,4,26,DATE,,,,,,,Y,,,,,1,NONE,1
4464,,SOR,MAT_DT,LN_CTR_AR,MAT_DT,到期日期,4,27,DATE,,,,,,,Y,,,,,1,NONE,1
4465,,SOR,CMSN_RTO,LN_CTR_AR,CMSN_RTO,手续费比例,26,28,DECIMAL,,,,,,,Y,,,,,1,NONE,1
4466,,SOR,CMSN_AMT,LN_CTR_AR,CMSN_AMT,手续费金额,26,29,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4467,,SOR,CMSN_PYMT_TP_ID,LN_CTR_AR,CMSN_PYMT_TP_ID,手续费支付方式,8,30,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4468,,SOR,PRIM_SCT_TP_ID,LN_CTR_AR,PRIM_SCT_TP_ID,主要担保方式,8,31,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4469,,SOR,INT_CLCN_MED_TP_ID,LN_CTR_AR,INT_CLCN_MED_TP_ID,计息方式,8,21,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4470,,SOR,PNP_RPYMT_TP_ID,LN_CTR_AR,PNP_RPYMT_TP_ID,本金还款方式,8,22,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4471,,SOR,INT_PYMT_TP_ID,LN_CTR_AR,INT_PYMT_TP_ID,利息支付方式,8,23,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4472,,SOR,INT_RCV_TP_ID,LN_CTR_AR,INT_RCV_TP_ID,收息类型,8,24,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4473,,SOR,SHD_ISU_LN_DT,LN_CTR_AR,SHD_ISU_LN_DT,约定发放日,4,25,DATE,,,,,,,Y,,,,,1,NONE,1
4474,,SOR,MGN_TP_ID,LN_CTR_AR,MGN_TP_ID,保证金方式,8,32,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4475,,SOR,MGN_RT,LN_CTR_AR,MGN_RT,保证金比例,26,33,DECIMAL,,,,,,,Y,,,,,1,NONE,1
4476,,SOR,MGN_AMT,LN_CTR_AR,MGN_AMT,保证金金额,26,34,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4477,,SOR,MGN_AC_AR_ID,LN_CTR_AR,MGN_AC_AR_ID,保证金账号,32,35,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4478,,SOR,WD_TP_ID,LN_CTR_AR,WD_TP_ID,提款方式,8,36,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4479,,SOR,LN_PPS_TP_ID,LN_CTR_AR,LN_PPS_TP_ID,用途,8,37,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4480,,SOR,LN_INVST_IDY_TP_ID,LN_CTR_AR,LN_INVST_IDY_TP_ID,行业投向,8,38,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4481,,SOR,LN_INVST_IDY_DSC,LN_CTR_AR,LN_INVST_IDY_DSC,行业投向名称,1024,39,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4482,,SOR,GDS_NM,LN_CTR_AR,GDS_NM,货物名称,2048,40,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4483,,SOR,LOC_NBR,LN_CTR_AR,LOC_NBR,信用证编号,4,41,INTEGER,,,,,,,Y,,,,,1,NONE,1
4484,,SOR,BA_CR_LVL_TP_ID,LN_CTR_AR,BA_CR_LVL_TP_ID,基期信用等级,8,42,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4485,,SOR,NON_LCL_LN_F,LN_CTR_AR,NON_LCL_LN_F,是否异地贷款,8,43,BIGINT,,,,,,,Y,,,,,1,NONE,1
4486,,SOR,LN_FIVE_RT_CL_ID,LN_CTR_AR,LN_FIVE_RT_CL_ID,五级分类结果,8,44,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4487,,SOR,MGT_OU_IP_ID,LN_CTR_AR,MGT_OU_IP_ID,当前管户机构,20,45,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4488,,SOR,MGT_EP_ID,LN_CTR_AR,MGT_EP_ID,当前管户人,20,46,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4489,,SOR,OPR_OU_IP_ID,LN_CTR_AR,OPR_OU_IP_ID,经办机构,20,47,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4490,,SOR,OPR_EP_ID,LN_CTR_AR,OPR_EP_ID,经办人,20,48,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4491,,SOR,OPR_DT,LN_CTR_AR,OPR_DT,经办日期,4,49,DATE,,,,,,,Y,,,,,1,NONE,1
4492,,SOR,RGST_OU_IP_ID,LN_CTR_AR,RGST_OU_IP_ID,登记机构,20,50,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4493,,SOR,RGST_STFF,LN_CTR_AR,RGST_STFF,登记人,128,51,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4494,,SOR,RGST_DT,LN_CTR_AR,RGST_DT,登记日期,4,52,DATE,,,,,,,Y,,,,,1,NONE,1
4495,,SOR,LN_FND_SRC_DSC,LN_CTR_AR,LN_FND_SRC_DSC,行业投向名称,64,53,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4496,,SOR,LN_CHAR_TP_ID,LN_CTR_AR,LN_CHAR_TP_ID,贷款性质,8,58,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4497,,SOR,RVL_LMT_F,LN_CTR_AR,RVL_LMT_F,循环额度标志,8,54,BIGINT,,,,,,,Y,,,,,1,NONE,1
4498,,SOR,SETLM_AC_AR_ID,LN_CTR_AR,SETLM_AC_AR_ID,结算账号,32,55,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4499,,SOR,LN_ISU_OU_IP_ID,LN_CTR_AR,LN_ISU_OU_IP_ID,放款机构,20,56,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4500,,SOR,FZN_F,LN_CTR_AR,FZN_F,冻结标志,8,57,BIGINT,,,,,,,Y,,,,,1,NONE,1
4501,,SOR,DEP_LNDG_ACML_RTO,LN_CTR_AR,DEP_LNDG_ACML_RTO,存贷积数比,20,59,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4502,,SOR,DEP_LNDG_ACML_AMT,LN_CTR_AR,DEP_LNDG_ACML_AMT,存贷积数,26,60,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4503,,SOR,INT_ADJ_RSN_DSC,LN_CTR_AR,INT_ADJ_RSN_DSC,利率调整原因,1024,61,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4504,,SOR,PERF_OU_IP_ID,LN_CTR_AR,PERF_OU_IP_ID,绩效归属机构,20,62,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4505,,SOR,PERF_EP_ID,LN_CTR_AR,PERF_EP_ID,绩效归属人,20,63,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4506,,SOR,ADV_CTR_SN,LN_CTR_AR,ADV_CTR_SN,垫款合同流水,4,64,INTEGER,,,,,,,Y,,,,,1,NONE,1
4507,,SOR,EMPE_LN_CGY_ID,LN_CTR_AR,EMPE_LN_CGY_ID,员工贷款分类,8,65,BIGINT,,,,,,,Y,,,,,1,NONE,1
4508,,SOR,LN_DFN_PD_ID,LN_CTR_AR,LN_DFN_PD_ID,循环额度标志,32,66,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4509,,SOR,RLV_ISU_AMT_F,LN_CTR_AR,RLV_ISU_AMT_F,关联出账标志,8,67,BIGINT,,,,,,,Y,,,,,1,NONE,1
4510,,SOR,AGT_PYMT_TP_ID,LN_CTR_AR,AGT_PYMT_TP_ID,代付类型,8,68,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4511,,SOR,BYR_NM,LN_CTR_AR,BYR_NM,买方名称,128,69,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4512,,SOR,BYR_PYMT_INT_AC_NBR,LN_CTR_AR,BYR_PYMT_INT_AC_NBR,买方付息账号,32,70,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4513,,SOR,OLN_SETLM_F,LN_CTR_AR,OLN_SETLM_F,是否线上清算,8,71,BIGINT,,,,,,,Y,,,,,1,NONE,1
4514,,SOR,HLP_LN_F,LN_CTR_AR,HLP_LN_F,是否牵手贷,8,72,BIGINT,,,,,,,Y,,,,,1,NONE,1
4515,,SOR,SPCL_FNC_F,LN_CTR_AR,SPCL_FNC_F,泰融易标志,8,73,BIGINT,,,,,,,Y,,,,,1,NONE,1
4516,,SOR,SML_ENT_BOD_F,LN_CTR_AR,SML_ENT_BOD_F,是否小微企业金融债专项,8,74,BIGINT,,,,,,,Y,,,,,1,NONE,1
4517,,SOR,TOT_CR_LMT_AMT,LN_CTR_AR,TOT_CR_LMT_AMT,授信总金额,20,77,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4518,,SOR,FIX_AST_LN_F,LN_CTR_AR,FIX_AST_LN_F,固定资产贷款标志,8,75,BIGINT,,,,,,,Y,,,,,1,NONE,1
4519,,SOR,EXN_NBR,LN_CTR_AR,EXN_NBR,展期次数,4,76,INTEGER,,,,,,,Y,,,,,1,NONE,1
4520,,SOR,RSK_EXPSR_REF_LMT_AMT,LN_CTR_AR,RSK_EXPSR_REF_LMT_AMT,风险敞口参考授信金额,20,78,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4521,,SOR,SELLR_PBL_DCN_INT,LN_CTR_AR,SELLR_PBL_DCN_INT,卖方应付贴现利息,26,79,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4522,,SOR,LN_ISSU_AMT,LN_CTR_AR,LN_ISSU_AMT,已出账金额,20,80,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4523,,SOR,ACT_ISU_AMT,LN_CTR_AR,ACT_ISU_AMT,实际出账金额,20,81,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4524,,SOR,ADV_BAL,LN_CTR_AR,ADV_BAL,垫款余额,20,82,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4525,,SOR,CTR_CRN_BAL,LN_CTR_AR,CTR_CRN_BAL,当前余额,20,83,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4526,,SOR,CUR_NML_BAL,LN_CTR_AR,CUR_NML_BAL,正常余额,20,84,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4527,,SOR,OD_BAL,LN_CTR_AR,OD_BAL,逾期余额,20,85,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4528,,SOR,BAD_DB_BAL,LN_CTR_AR,BAD_DB_BAL,呆滞金额,20,86,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4529,,SOR,BAD_AC_BAL,LN_CTR_AR,BAD_AC_BAL,呆账余额,20,87,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4530,,SOR,ON_SHET_DLQ_BAL,LN_CTR_AR,ON_SHET_DLQ_BAL,表内欠息余额,20,88,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4531,,SOR,OFF_SHET_DLQ_BAL,LN_CTR_AR,OFF_SHET_DLQ_BAL,表外欠息余额,20,89,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4532,,SOR,PNP_PNT_AMT,LN_CTR_AR,PNP_PNT_AMT,本金罚息,20,90,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4533,,SOR,INT_PNT_AMT,LN_CTR_AR,INT_PNT_AMT,利息罚息,20,91,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4534,,SOR,DCN_LMT_AMT,LN_CTR_AR,DCN_LMT_AMT,贴现授信金额,20,92,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4535,,SOR,CTR_5_NML_AMT,LN_CTR_AR,CTR_5_NML_AMT,正常金额,20,93,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4536,,SOR,CTR_5_SBPRM_AMT,LN_CTR_AR,CTR_5_SBPRM_AMT,次级金额,20,94,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4537,,SOR,CTR_5_ATTN_AMT,LN_CTR_AR,CTR_5_ATTN_AMT,关注金额,20,95,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4538,,SOR,CTR_5_DTFL_AMT,LN_CTR_AR,CTR_5_DTFL_AMT,可疑金额,20,96,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4539,,SOR,CTR_5_LOS_AMT,LN_CTR_AR,CTR_5_LOS_AMT,损失金额,20,97,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4540,,SOR,FST_PYMT_PRD_TM,LN_CTR_AR,FST_PYMT_PRD_TM,首次还款期次,4,98,INTEGER,,,,,,,Y,,,,,1,NONE,1
4541,,SOR,QATT_TASK_SCE_NO,LN_CTR_AR,QATT_TASK_SCE_NO,批量作业方案编号,32,102,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4542,,SOR,QATT_TASK_SCE,LN_CTR_AR,QATT_TASK_SCE,批量作业方案,256,103,VARCHAR,,,,,,,Y,,,,,1,NONE,1
4543,,SOR,INVSTG_NM,LN_CTR_AR,INVSTG_NM,调查人名称,80,104,CHARACTER,,,,,,,Y,,,,,1,NONE,1
4544,,SOR,ECH_PAYBACK_AMT,LN_CTR_AR,ECH_PAYBACK_AMT,每期还款额,24,105,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
4545,,SOR,PYMT_F,LN_CTR_AR,PYMT_F,是否受托支付,8,106,BIGINT,,,,,,,Y,,,,,1,NONE,1
4546,,SOR,MGN_AC_TP_ID,LN_CTR_AR,MGN_AC_TP_ID,保证金账户类型,8,107,BIGINT,,,,,,,Y,,1,,,1,NONE,1
4547,,SOR,QATT_TASK_MODL,LN_CTR_AR,QATT_TASK_MODL,批量作业模式,8,99,BIGINT,,,,,,,Y,,1,,,1,NONE,1
